sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2022-02-03T00:01:28;9.00;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:04:25;8.90;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:07:14;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:10:05;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:13:13;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:16:18;9.00;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:19:18;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:22:23;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:25:23;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:28:17;9.00;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:31:08;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:34:11;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:37:02;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:39:56;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:42:59;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:46:03;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:49:09;9.30;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:51:58;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:54:44;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T00:57:31;9.30;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:00:20;9.20;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:03:08;9.30;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:05:56;9.20;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:08:44;9.20;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:11:31;9.30;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:14:25;9.30;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:17:21;9.20;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:20:18;9.40;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:23:37;9.40;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:26:48;9.20;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:29:51;9.30;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:32:55;9.30;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:35:58;9.30;99.90
3660;DHT22;1846;51.482;7.224;2022-02-03T01:39:04;9.30;99.90
