sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2022-03-29T00:00:21;20.23;;;15.00;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:03:07;27.23;;;15.10;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:05:56;21.13;;;16.47;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:08:43;21.03;;;14.47;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:11:29;24.10;;;16.60;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:14:15;26.47;;;16.03;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:17:02;23.87;;;15.97;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:19:48;21.17;;;15.77;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:22:34;26.53;;;15.03;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:25:19;27.97;;;16.17;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:28:07;26.73;;;17.30;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:30:53;23.87;;;16.83;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:33:40;27.67;;;16.97;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:36:25;26.53;;;17.70;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:39:12;22.80;;;16.60;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:41:58;22.13;;;15.50;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:44:44;24.27;;;16.97;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:47:30;28.50;;;17.80;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:50:17;28.70;;;18.60;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:53:04;25.13;;;17.60;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:55:50;24.23;;;17.00;;
3659;SDS011;1846;51.482;7.224;2022-03-29T00:58:38;26.53;;;17.40;;
3659;SDS011;1846;51.482;7.224;2022-03-29T01:01:24;26.23;;;19.33;;
3659;SDS011;1846;51.482;7.224;2022-03-29T01:04:09;27.93;;;18.73;;
3659;SDS011;1846;51.482;7.224;2022-03-29T01:06:57;26.63;;;18.13;;
3659;SDS011;1846;51.482;7.224;2022-03-29T01:09:43;31.43;;;17.17;;
3659;SDS011;1846;51.482;7.224;2022-03-29T01:12:29;27.10;;;18.70;;
3659;SDS011;1846;51.482;7.224;2022-03-29T01:15:16;27.90;;;17.97;;
3659;SDS011;1846;51.482;7.224;2022-03-29T01:18:03;32.50;;;19.43;;
