sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2022-01-05T00:01:27;11.00;;;3.00;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:04:14;8.90;;;2.77;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:07:00;3.63;;;2.20;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:09:45;6.50;;;3.90;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:12:32;8.17;;;2.47;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:15:17;3.13;;;2.90;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:18:03;5.90;;;2.43;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:20:50;11.67;;;3.70;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:23:35;8.23;;;2.43;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:26:21;4.10;;;2.17;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:29:07;3.43;;;2.40;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:31:52;5.67;;;2.47;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:34:38;4.43;;;2.20;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:37:25;7.27;;;2.50;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:40:10;4.23;;;2.10;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:42:55;6.10;;;3.17;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:45:41;2.10;;;1.90;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:48:26;12.73;;;3.60;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:51:13;3.37;;;2.93;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:54:00;4.20;;;2.60;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:56:46;16.03;;;2.50;;
3659;SDS011;1846;51.482;7.224;2022-01-05T00:59:31;6.33;;;3.20;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:02:17;7.67;;;2.80;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:05:03;4.47;;;2.70;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:07:49;19.70;;;5.63;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:10:36;8.00;;;3.60;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:13:22;8.90;;;3.97;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:16:07;9.67;;;3.30;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:18:53;8.20;;;3.70;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:21:38;9.87;;;4.27;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:24:24;7.50;;;3.47;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:27:11;15.27;;;4.83;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:29:57;12.30;;;6.00;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:32:42;4.67;;;4.23;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:35:28;6.63;;;4.47;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:38:13;5.70;;;4.10;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:40:59;8.47;;;4.73;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:43:46;9.27;;;5.30;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:46:32;8.60;;;4.90;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:49:17;10.93;;;5.50;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:52:03;6.30;;;4.57;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:54:49;10.70;;;5.33;;
3659;SDS011;1846;51.482;7.224;2022-01-05T01:57:36;8.83;;;5.33;;
3659;SDS011;1846;51.482;7.224;2022-01-05T02:00:26;7.63;;;5.10;;
3659;SDS011;1846;51.482;7.224;2022-01-05T02:03:12;9.63;;;5.57;;
3659;SDS011;1846;51.482;7.224;2022-01-05T02:05:59;10.90;;;5.50;;
3659;SDS011;1846;51.482;7.224;2022-01-05T02:08:44;9.83;;;5.57;;
3659;SDS011;1846;51.482;7.224;2022-01-05T02:11:30;14.43;;;5.67;;
3659;SDS011;1846;51.482;7.224;2022-01-05T02:14:16;12.13;;;4.97;;
3659;SDS011;1846;51.482;7.224;2022-01-05T02:17:04;10.80;;;4.13;;
3659;SDS011;1846;51.482;7.224;2022-01-05T02:19:55;13.47;;;4.43;;
3659;SDS011;1846;51.482;7.224;2022-01-05T02:22:42;23.17;;;5.93;;
3659;SDS011;1846;51.482;7.224;2022-01-05T02:25:27;7.73;;;3.97;;
