sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2022-01-29T00:01:21;19.60;;;12.43;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:03:48;18.03;;;11.97;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:06:15;23.40;;;14.57;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:08:41;20.10;;;12.20;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:11:09;14.70;;;10.23;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:13:38;14.17;;;9.63;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:16:05;20.60;;;12.77;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:18:33;13.63;;;7.63;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:21:01;24.77;;;13.50;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:23:29;20.07;;;10.77;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:25:55;16.00;;;9.03;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:28:24;28.17;;;12.27;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:30:51;20.83;;;12.80;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:33:18;22.00;;;13.77;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:35:46;27.60;;;14.23;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:38:13;25.23;;;13.60;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:40:40;23.43;;;12.50;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:43:09;32.23;;;15.03;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:45:35;13.83;;;7.93;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:48:02;22.00;;;13.53;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:50:29;30.00;;;16.43;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:52:57;33.43;;;16.03;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:55:24;28.40;;;16.37;;
3659;SDS011;1846;51.482;7.224;2022-01-29T00:57:51;27.90;;;11.27;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:00:17;31.17;;;14.43;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:02:44;31.37;;;15.80;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:05:11;26.03;;;15.93;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:07:38;33.87;;;15.90;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:10:08;26.20;;;15.50;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:12:36;37.83;;;13.77;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:15:03;31.37;;;16.93;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:17:31;25.20;;;16.27;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:19:58;31.70;;;16.50;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:22:24;37.50;;;16.33;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:24:51;28.10;;;15.90;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:27:19;30.90;;;17.63;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:29:46;28.50;;;17.30;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:32:13;27.60;;;13.87;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:34:39;29.50;;;17.00;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:37:11;14.37;;;11.47;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:39:44;31.47;;;18.97;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:42:11;40.50;;;19.10;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:44:39;29.00;;;18.17;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:47:08;23.67;;;13.50;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:49:36;29.43;;;17.13;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:52:03;32.27;;;18.27;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:54:32;16.43;;;10.77;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:56:59;34.80;;;18.57;;
3659;SDS011;1846;51.482;7.224;2022-01-29T01:59:26;29.07;;;17.80;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:01:55;31.63;;;18.90;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:04:21;30.97;;;17.50;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:06:49;39.13;;;17.80;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:09:17;26.07;;;15.73;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:11:48;29.40;;;17.33;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:14:16;37.20;;;19.97;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:16:43;28.20;;;15.37;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:19:12;24.00;;;12.60;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:21:40;27.87;;;15.80;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:24:07;27.53;;;16.30;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:26:33;27.73;;;13.63;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:29:00;42.30;;;20.60;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:31:27;42.33;;;17.60;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:33:54;34.30;;;18.03;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:36:21;26.63;;;15.43;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:38:49;31.43;;;19.70;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:41:16;25.27;;;14.40;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:43:44;38.60;;;20.07;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:46:13;31.33;;;17.50;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:48:54;34.07;;;16.83;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:51:22;28.37;;;15.67;;
3659;SDS011;1846;51.482;7.224;2022-01-29T02:53:51;22.53;;;13.00;;
