sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2022-06-14T00:00:16;13.30;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:03:21;13.30;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:06:09;13.30;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:08:55;13.40;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:11:43;13.30;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:14:31;13.30;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:17:16;13.20;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:20:05;13.20;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:22:51;13.20;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:25:38;13.10;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:28:28;13.10;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:31:15;13.00;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:34:02;13.00;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:36:54;12.90;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:39:43;12.90;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:42:29;12.90;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:48:38;12.90;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:51:27;13.00;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:54:20;13.00;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T00:57:10;12.90;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:00:00;12.80;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:02:53;12.80;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:05:44;12.90;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:08:51;12.80;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:11:44;12.70;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:14:35;12.60;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:17:24;12.60;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:20:13;12.70;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:23:01;12.70;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:25:50;12.70;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:28:50;12.60;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:31:37;12.50;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:34:26;12.40;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:37:12;12.40;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:40:05;12.40;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:43:04;12.30;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:45:57;12.30;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:48:49;12.30;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:51:42;12.20;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:54:51;12.20;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T01:57:46;12.30;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T02:00:46;12.20;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T02:03:39;12.10;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T02:06:50;12.10;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T02:09:51;12.10;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T02:12:45;12.00;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T02:15:37;12.00;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T02:18:31;11.90;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T02:21:23;11.90;1.00
3660;DHT22;1846;51.482;7.224;2022-06-14T02:24:13;12.00;1.00
