sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2022-04-19T05:49:18;8.10;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T05:53:31;8.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T05:59:35;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-19T06:03:12;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-19T06:54:39;10.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-19T08:10:51;13.00;8.60
3660;DHT22;1846;51.482;7.224;2022-04-19T08:14:09;13.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T08:22:10;13.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T08:39:31;14.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T08:45:38;14.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T08:50:37;14.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T09:04:02;14.90;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T09:07:34;15.10;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T09:15:30;15.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T09:18:42;15.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T09:26:16;15.70;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T09:29:36;15.90;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T09:40:02;16.10;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T09:43:28;16.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T09:50:41;16.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T09:53:55;16.80;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T10:16:19;22.10;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T10:25:22;25.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T10:28:48;25.60;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T10:54:25;28.80;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T10:57:14;29.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:00:35;29.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:14:39;29.70;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:17:44;29.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:21:08;29.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:28:15;29.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:31:22;29.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:34:34;28.80;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:37:52;28.60;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:41:00;28.10;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:44:21;28.40;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:51:11;27.80;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:54:23;28.10;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T11:57:30;28.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:04:30;28.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:07:44;28.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:10:54;28.90;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:13:54;28.80;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:17:30;28.40;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:24:20;28.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:27:25;28.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:30:27;27.70;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:37:24;26.10;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:44:03;25.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:47:17;25.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:51:13;24.80;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T12:54:08;24.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:00:57;24.00;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:04:45;24.00;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:07:38;23.80;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:11:22;23.40;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:14:38;22.70;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:17:52;22.40;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:24:36;22.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:27:38;22.40;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:31:04;22.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:37:47;22.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:41:06;22.40;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:44:35;22.40;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:47:47;22.40;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:51:16;22.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:54:08;22.00;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:57:04;21.70;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T13:59:53;21.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:02:56;21.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:06:05;21.10;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:08:59;21.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:11:52;21.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:14:39;21.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:17:31;21.00;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:20:28;20.90;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:23:42;20.80;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:26:38;20.80;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:29:32;20.90;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:32:38;20.80;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:35:52;21.10;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:38:50;21.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:42:13;21.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:45:10;21.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:48:38;21.40;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:51:50;21.60;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T14:54:57;21.60;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:07:44;22.20;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:10:35;22.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:14:09;22.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:17:42;22.00;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:21:03;22.10;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:24:20;22.00;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:27:40;21.70;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:31:20;21.60;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:34:33;21.30;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:38:07;20.90;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:45:18;20.50;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T15:55:30;20.00;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T16:02:28;19.80;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T16:08:45;19.70;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T16:15:19;19.60;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T16:18:55;19.70;1.00
3660;DHT22;1846;51.482;7.224;2022-04-19T16:26:06;19.30;1.00
