sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2022-04-05T00:02:37;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:05:24;8.70;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:08:09;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:10:56;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:13:42;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:16:28;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:19:13;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:21:59;8.70;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:24:46;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:27:33;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:30:19;8.70;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:33:05;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:35:50;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:38:37;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:41:22;8.70;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:44:09;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:46:55;8.70;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:49:43;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:52:29;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:55:16;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T00:58:04;8.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:00:57;8.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:03:45;8.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:06:37;9.00;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:09:23;8.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:12:12;9.00;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:14:59;9.00;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:17:46;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:20:31;9.00;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:23:20;9.00;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:26:08;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:28:55;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:31:47;9.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:34:34;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:37:20;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:40:07;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:42:54;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:45:43;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:48:29;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:51:14;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:54:00;9.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:56:51;9.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T01:59:39;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:02:25;9.00;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:05:12;8.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:07:58;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:10:43;8.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:13:29;8.70;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:16:16;8.70;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:19:02;8.70;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:21:48;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:24:34;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:27:20;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:30:06;8.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:32:53;8.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:35:39;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:38:24;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:41:10;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:43:59;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:46:44;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:49:31;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:52:17;8.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:55:04;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T02:57:50;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:00:35;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:03:21;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:06:10;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:08:58;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:11:44;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:14:30;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:17:16;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:20:02;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:22:50;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:25:36;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:28:21;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:31:07;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:33:53;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:36:39;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:39:26;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:42:15;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:45:03;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:47:51;8.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:50:37;8.00;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:53:22;8.00;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:56:10;8.00;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T03:58:56;7.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:01:41;8.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:04:27;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:07:13;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:10:02;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:12:49;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:15:35;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:18:20;8.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:21:06;8.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:23:52;8.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:26:37;8.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:29:24;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:32:10;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:34:56;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:37:41;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:40:27;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:43:14;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:46:01;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:48:50;8.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:51:36;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:54:23;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:57:09;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T04:59:55;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:02:45;8.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:05:31;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:08:17;8.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:11:02;8.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:13:48;8.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:16:34;8.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:19:21;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:22:07;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:24:55;8.70;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:27:50;8.70;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:30:36;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:33:21;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:36:09;8.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:38:54;8.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:41:40;8.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:44:26;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:47:11;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:49:57;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:52:45;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:55:31;8.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T05:58:17;8.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:01:02;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:03:50;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:06:35;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:09:22;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:12:09;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:14:56;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:17:44;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:23:26;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:26:13;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:28:59;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:31:44;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:34:30;8.50;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:37:18;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:40:11;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:43:09;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:45:55;8.60;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:51:07;8.70;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T06:57:53;8.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T07:00:49;8.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T07:03:36;8.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T07:17:52;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T07:20:37;9.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T07:23:25;9.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T07:45:14;9.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T07:48:27;10.00;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T08:02:13;10.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T08:27:06;10.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T08:29:51;10.10;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T08:32:38;10.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T08:38:09;10.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T08:40:59;10.20;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T08:50:01;10.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T08:55:23;10.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T08:58:09;10.30;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T09:00:55;10.40;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T09:23:01;10.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T09:56:26;10.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T10:15:18;10.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T10:20:40;10.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T10:23:28;10.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T10:29:29;10.80;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T10:32:23;10.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T10:35:11;10.90;99.90
3660;DHT22;1846;51.482;7.224;2022-04-05T10:38:11;10.90;99.90
